,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,mean_shift_,optics_min_samples_7_xi_0_05_min_cluster_size_0_1,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,random_model_n14,random_model_n15,random_model_n16,random_model_n17,random_model_n18,random_model_n19,random_model_n20,random_model_n21,random_model_n22,random_model_n23,random_model_n24
420,0,0,1,0,3,1,6,2,-1,0,0,0,0,0,0,0,0,0,0,0,3,3,5,2,3,0,0,1,2,2,2,1,6,0,0,0,3,1,3,3,2,2,3,1,1,0,3,3,1,3,1,1,0,2,2,3,3,0,1
421,0,1,2,2,1,5,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,2,4,0,0,2,1,2,2,1,6,0,0,2,2,0,1,1,0,2,0,3,0,2,0,2,2,2,0,2,0,3,3,3,1,2,2
422,0,0,1,0,3,1,6,2,-1,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,0,1,2,2,2,6,4,0,0,0,0,2,1,3,3,1,1,0,1,1,2,1,3,2,1,0,2,1,0,0,3,1,1
423,0,0,1,0,3,1,6,2,96,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,0,1,2,2,2,6,4,0,0,2,1,2,2,3,2,3,0,3,1,1,0,3,3,1,1,2,3,3,3,0,1,0,0
424,0,1,0,1,0,0,2,6,22,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,1,0,3,0,1,4,2,0,0,3,1,2,2,1,2,1,3,3,3,3,2,1,0,3,3,1,1,0,0,1,3,0,3
425,0,0,1,0,3,1,3,3,12,0,0,0,0,0,0,0,0,0,0,0,3,3,1,2,3,0,0,1,2,2,2,1,6,0,0,3,3,3,2,3,0,3,0,2,2,1,2,0,2,3,2,3,1,0,3,0,1,2,1
426,0,0,1,0,3,1,6,2,59,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,0,1,2,2,2,6,4,0,0,1,0,0,0,3,3,0,2,1,3,1,1,3,2,0,3,1,1,2,3,1,2,1,3
427,0,1,0,1,0,4,5,0,33,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,2,0,1,0,3,0,5,0,1,0,0,3,3,1,3,3,1,1,3,0,0,0,3,2,1,3,2,2,1,0,3,3,3,0,3
428,0,1,2,1,0,4,5,4,29,0,0,0,0,0,0,0,0,0,1,1,1,0,0,5,7,0,1,0,3,0,5,0,7,0,0,2,1,2,3,0,0,0,1,2,1,1,2,0,1,2,3,1,1,1,3,3,0,3,2
429,0,0,0,3,4,2,1,5,15,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,1,1,0,3,4,5,3,0,0,2,2,3,2,0,0,1,1,0,0,2,0,1,2,3,0,3,2,2,0,2,0,3,1
430,0,0,0,3,4,4,5,0,-1,0,0,0,0,0,0,0,0,0,1,2,0,4,0,1,2,0,1,0,0,3,4,5,1,0,0,1,1,3,2,3,3,2,1,0,0,0,0,3,3,3,3,0,1,1,1,2,2,3,0
431,0,0,0,3,4,4,1,0,110,0,0,0,0,0,0,0,0,0,0,2,0,4,2,1,2,0,1,1,0,3,4,5,1,0,0,3,1,0,0,3,3,3,3,3,2,1,0,2,0,2,1,2,1,2,3,0,0,2,1
432,0,1,0,1,0,0,2,6,11,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,1,0,3,0,1,4,2,0,0,0,2,3,2,3,1,3,0,3,3,0,1,0,3,0,0,1,3,2,1,1,2,3,3
433,0,0,1,0,3,1,3,3,79,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,1,1,2,1,3,3,5,0,0,3,2,1,1,0,2,1,2,2,3,2,2,2,0,3,1,0,1,2,3,3,3,2,3
434,0,1,0,1,0,4,5,0,33,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,2,0,1,0,3,0,5,0,1,0,0,1,2,1,2,1,1,1,0,2,3,0,2,3,0,3,1,0,3,3,3,2,1,3,3
435,0,0,0,3,4,4,5,0,4,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1,2,0,1,1,0,3,5,0,1,0,0,2,3,3,1,2,2,1,3,3,0,0,1,2,2,2,3,1,1,3,1,3,2,1,2
436,0,1,0,1,0,4,5,0,33,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,2,0,1,0,3,0,5,0,1,0,0,3,1,1,3,3,2,1,2,3,2,1,2,0,2,2,1,0,0,3,2,3,0,0,3
437,0,1,0,1,0,0,2,6,22,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,1,0,3,0,1,4,2,0,0,3,0,2,3,2,1,2,2,2,1,0,0,2,2,1,1,0,1,0,0,0,0,2,3
438,0,0,0,3,4,2,1,5,27,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,1,1,0,3,4,5,3,0,0,3,3,3,2,3,3,1,0,3,0,0,0,0,2,0,3,3,2,3,3,3,3,3,2
439,0,1,2,2,1,5,0,4,29,0,0,0,0,0,0,0,0,0,1,1,2,2,0,5,7,0,0,2,1,4,5,0,7,0,0,0,1,0,1,3,2,1,2,0,2,3,3,3,1,2,2,3,0,1,0,3,2,2,2
440,0,1,2,2,2,3,4,4,19,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,7,0,0,2,1,4,0,0,7,0,0,2,0,1,0,0,1,0,1,1,2,2,3,0,3,2,3,0,1,3,3,2,1,1,1
441,0,1,0,1,0,4,5,0,111,0,0,0,0,0,0,0,0,0,1,2,1,0,0,6,2,0,1,0,3,0,5,0,1,0,0,0,0,1,2,2,3,2,1,1,0,3,3,2,0,1,3,0,3,2,2,1,1,3,2
442,0,1,1,0,1,5,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,3,2,1,2,4,0,0,2,2,2,2,1,6,0,0,1,0,3,2,3,0,2,2,3,2,1,0,2,3,1,3,3,3,0,0,0,2,0,2
443,0,0,0,3,4,2,1,5,61,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,1,1,0,3,4,5,3,0,0,1,2,2,1,1,0,3,0,2,1,3,0,1,0,2,3,1,0,3,0,0,0,2,0
444,0,0,0,1,0,4,5,0,112,0,0,0,0,0,0,0,0,0,1,2,0,2,0,1,2,0,1,0,3,0,5,0,1,0,0,1,0,1,0,3,0,2,2,3,0,3,2,1,3,2,1,2,1,0,3,1,3,2,3
445,0,1,2,2,1,5,0,1,108,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,4,0,0,2,2,2,5,1,6,0,0,0,0,1,3,2,1,3,0,2,0,0,0,3,0,1,2,0,1,3,3,3,3,2,0
446,0,0,1,0,3,1,6,2,113,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,0,1,2,2,2,6,4,0,0,0,3,3,2,1,2,0,3,0,2,3,1,0,0,0,2,3,0,2,1,3,1,1,0
447,0,1,0,1,0,0,5,6,85,0,0,0,0,0,0,0,0,0,1,2,1,0,0,6,5,0,1,0,3,0,5,0,1,0,0,1,1,0,1,1,3,0,1,3,2,2,3,1,0,1,0,0,2,2,2,0,3,2,2
448,0,1,2,1,0,0,2,6,-1,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,1,0,3,0,1,4,2,0,0,1,1,3,3,2,0,1,3,2,3,1,1,2,0,3,1,0,0,0,2,0,2,0,3
449,0,0,1,0,3,1,6,2,16,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,0,1,2,2,2,6,4,0,0,0,1,1,1,1,1,3,0,1,3,2,0,2,1,0,2,2,2,0,1,3,0,0,2
450,0,1,2,2,2,3,4,7,10,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,0,2,1,4,0,2,0,0,0,2,1,2,2,3,2,3,0,3,2,2,0,1,3,3,2,1,2,2,1,1,1,2,0
451,0,0,1,0,3,1,6,2,16,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,0,1,2,2,2,6,4,0,0,0,1,0,1,3,0,2,1,3,0,1,1,1,0,3,2,1,2,2,0,3,2,1,3
452,0,0,1,0,3,1,3,3,7,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,1,1,2,1,3,3,5,0,0,2,0,0,0,2,1,0,0,2,3,1,1,0,1,3,0,1,1,3,0,2,2,2,1
453,0,0,0,3,4,2,1,5,103,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,1,1,0,3,4,5,3,0,0,3,3,2,0,3,1,2,3,3,3,3,2,0,2,3,1,1,1,3,3,2,0,1,0
454,0,0,0,3,4,4,5,0,-1,0,0,0,0,0,0,0,0,0,0,2,0,4,0,1,2,0,1,1,0,3,5,0,1,0,0,1,2,1,1,3,2,3,1,3,1,0,1,3,3,2,1,0,3,1,1,0,2,2,0
455,0,1,1,0,1,5,0,1,114,0,0,0,0,0,0,0,0,0,0,0,3,2,1,2,4,0,0,2,2,2,2,1,6,0,0,1,1,0,2,0,3,2,2,3,3,3,1,0,0,2,2,3,3,1,0,1,0,2,1
456,0,1,0,1,0,4,5,0,49,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,2,0,1,0,3,3,5,5,1,0,0,3,2,0,1,3,3,0,2,3,0,0,3,0,1,3,0,0,3,3,1,0,0,3,2
457,0,1,2,1,0,4,5,4,29,0,0,0,0,0,0,0,0,0,1,1,1,0,0,5,7,0,1,0,3,0,5,0,7,0,0,0,0,3,0,3,3,0,1,2,1,3,3,3,3,2,1,0,0,0,2,1,3,1,3
458,0,1,0,1,0,4,5,0,33,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,2,0,1,0,3,0,5,0,1,0,0,3,2,1,1,2,3,0,2,2,3,0,3,1,1,1,0,3,1,2,1,3,2,2,3
459,0,1,0,1,0,4,5,0,33,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,2,0,1,0,3,0,5,0,1,0,0,2,0,0,3,2,3,1,3,1,1,2,2,2,2,3,2,3,1,0,1,0,0,3,1
460,0,1,2,2,2,3,0,7,0,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,0,2,1,4,0,2,0,0,0,2,1,1,0,0,2,0,0,2,3,1,2,3,2,3,0,2,0,2,0,2,1,2,3
461,0,0,0,3,4,2,1,5,20,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,1,1,0,3,4,5,3,0,0,1,2,3,3,0,0,2,3,2,3,3,1,2,1,2,1,1,0,2,1,3,0,3,3
462,0,0,1,3,4,2,3,3,67,0,0,0,0,0,0,0,0,0,0,0,0,4,2,4,3,0,1,1,0,1,3,3,5,0,0,0,0,3,2,1,1,3,0,0,0,1,3,3,0,3,1,1,0,2,0,3,2,2,3
463,0,1,0,1,0,0,5,6,62,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,1,0,3,0,1,4,1,0,0,2,3,2,2,2,0,3,0,3,3,2,2,3,3,1,1,2,2,3,2,3,0,2,3
464,0,0,0,3,4,2,1,5,17,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,1,1,0,3,4,5,3,0,0,1,1,3,0,0,0,1,3,1,3,0,0,2,3,1,1,2,0,1,0,3,0,2,3
465,0,0,0,3,4,4,1,0,94,0,0,0,0,0,0,0,0,0,0,2,0,4,2,1,2,0,1,1,0,3,4,5,1,0,0,3,1,0,1,3,1,0,1,1,3,1,2,2,0,3,3,0,0,1,2,3,0,3,0
466,0,1,2,2,2,3,0,7,68,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,0,2,1,4,0,2,0,0,0,0,0,1,0,2,2,3,3,1,0,2,3,1,0,2,0,0,2,0,0,0,0,3,3
467,0,0,0,3,4,4,5,0,4,0,0,0,0,0,0,0,0,0,0,2,0,4,0,1,2,0,1,1,0,3,5,5,1,0,0,1,3,1,3,1,3,1,3,3,3,1,3,1,3,1,2,2,0,2,3,2,2,3,3
468,0,1,0,1,0,0,2,6,22,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,1,0,3,0,1,4,2,0,0,1,1,3,1,2,0,0,1,2,3,2,0,1,1,1,0,2,2,0,3,0,1,3,2
469,0,1,2,1,0,4,5,4,29,0,0,0,0,0,0,0,0,0,1,1,1,0,0,5,7,0,1,0,3,0,5,0,7,0,0,3,3,2,2,0,1,2,0,0,2,2,2,3,3,1,3,3,0,3,1,1,2,2,2
470,0,0,1,0,3,1,3,3,18,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,1,1,2,1,3,3,5,0,0,2,2,1,0,3,2,3,1,2,2,3,3,1,3,3,0,2,3,1,1,1,0,2,1
471,0,1,2,1,0,0,2,6,6,0,0,0,0,0,0,0,0,0,1,1,1,0,4,6,5,0,1,0,3,0,1,4,2,0,0,2,0,0,0,2,1,2,1,1,0,2,2,1,3,1,0,0,0,2,3,2,3,2,1
472,0,1,2,2,2,3,4,7,10,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,0,2,1,4,0,2,0,0,0,0,1,3,2,2,3,3,0,0,0,0,3,0,2,0,1,3,3,3,0,0,2,1,0
473,0,1,2,2,1,5,0,4,29,0,0,0,0,0,0,0,0,0,1,1,2,2,0,5,7,0,0,2,1,4,5,0,7,0,0,1,2,3,3,3,0,0,1,0,2,0,1,2,2,0,3,3,1,3,3,1,3,0,0
474,0,0,0,3,4,2,1,5,17,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,1,1,0,3,4,5,3,0,0,1,1,0,3,1,0,3,3,2,0,0,3,1,2,3,2,3,0,1,1,0,1,3,2
475,0,1,2,2,2,3,4,4,19,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,7,0,0,2,1,4,0,0,7,0,0,1,3,3,2,1,3,0,2,3,0,2,0,2,3,1,3,2,0,2,3,2,1,1,0
476,0,0,1,0,1,5,0,1,102,0,0,0,0,0,0,0,0,0,0,0,3,2,1,2,4,0,0,2,2,2,5,1,6,0,0,2,1,0,1,1,0,1,0,0,0,0,3,1,1,1,0,0,3,0,1,3,3,3,0
477,0,1,2,1,0,0,2,6,6,0,0,0,0,0,0,0,0,0,1,1,1,0,4,6,5,0,1,0,3,0,1,4,2,0,0,3,3,2,0,3,0,3,0,2,3,0,1,2,1,2,2,3,1,3,2,0,1,2,0
478,0,0,0,3,4,2,1,5,63,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,1,1,0,3,4,5,3,0,0,1,0,0,1,3,1,0,0,1,2,2,0,3,1,2,2,3,3,0,2,1,0,3,3
479,0,0,1,0,3,1,6,2,8,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,0,1,2,2,2,6,4,0,0,0,2,3,3,3,3,1,0,0,0,2,3,2,2,1,1,2,2,3,1,0,2,0,3
480,0,0,0,1,0,4,5,0,14,0,0,0,0,0,0,0,0,0,1,2,1,0,4,1,2,0,1,0,3,3,4,5,1,0,0,1,2,2,3,1,0,3,3,0,1,3,2,3,3,2,2,3,0,1,3,3,1,3,1
481,0,1,0,1,0,0,2,6,115,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,1,0,3,0,1,4,2,0,0,1,1,3,0,2,0,0,0,2,0,2,1,2,2,0,0,2,1,1,3,1,1,2,0
482,0,1,0,1,0,4,5,0,98,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,2,0,1,0,3,0,5,0,1,0,0,0,3,1,3,0,2,1,2,1,3,2,3,1,2,1,3,1,0,3,2,0,1,1,1
483,0,0,1,0,3,1,3,3,7,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,1,1,2,1,3,3,5,0,0,1,2,1,3,1,1,2,1,3,1,3,1,2,3,2,3,1,2,1,1,0,0,0,3
484,0,1,0,1,0,4,5,0,14,0,0,0,0,0,0,0,0,0,1,2,1,0,4,1,2,0,1,0,3,0,4,5,1,0,0,0,1,2,2,2,1,2,2,1,0,2,0,1,2,1,0,2,2,3,1,3,3,3,0
485,0,1,2,2,2,3,4,7,25,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,0,2,1,4,0,2,0,0,0,0,3,1,2,0,1,2,1,0,3,2,3,1,1,0,0,0,0,3,0,1,1,3,1
486,0,0,0,3,4,2,1,5,35,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,1,1,0,3,4,3,3,0,0,0,2,2,2,3,2,0,0,3,0,1,0,1,1,3,3,0,0,0,0,3,1,0,3
487,0,1,2,2,1,5,0,1,43,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,4,0,0,2,2,2,2,1,6,0,0,3,3,2,1,2,1,1,2,0,1,3,1,3,2,2,3,3,0,3,2,3,2,0,2
488,0,0,1,0,3,1,3,3,7,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,1,1,2,1,3,3,5,0,0,0,2,2,1,0,2,0,0,3,3,3,0,1,3,3,0,0,0,0,0,1,0,1,2
489,0,1,0,1,0,0,2,6,-1,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,1,0,3,0,1,4,2,0,0,3,3,2,3,0,0,3,3,3,3,3,3,1,2,0,1,2,3,1,0,3,1,2,3
490,0,0,1,0,3,1,6,2,96,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,0,1,2,2,2,6,4,0,0,2,1,3,1,3,1,1,2,0,1,1,1,1,0,1,2,0,0,2,2,2,3,2,2
491,0,0,1,0,3,1,3,3,18,0,0,0,0,0,0,0,0,0,0,0,3,2,1,2,3,0,1,1,2,1,3,3,5,0,0,1,1,0,0,1,0,3,1,1,0,1,3,3,2,0,3,0,0,1,2,1,0,1,1
492,0,1,2,2,2,3,4,4,2,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,7,0,0,2,1,4,5,0,7,0,0,0,2,3,3,0,3,3,2,1,3,3,1,0,2,3,1,2,0,2,2,2,1,1,1
493,0,1,2,2,2,3,4,7,10,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,0,2,1,4,0,2,0,0,0,3,3,3,0,2,3,1,1,3,2,0,0,1,1,3,1,2,1,2,3,3,2,3,0
494,0,0,0,3,4,4,1,0,110,0,0,0,0,0,0,0,0,0,0,2,0,4,2,1,2,0,1,1,0,3,4,5,1,0,0,2,3,0,2,3,1,2,2,1,0,0,0,1,3,0,1,3,1,2,3,3,3,2,2
495,0,0,1,0,3,1,3,3,-1,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,1,1,2,1,3,3,5,0,0,2,1,3,3,1,1,0,3,1,3,0,2,2,1,3,0,1,1,1,1,2,1,1,1
496,0,1,0,1,0,0,2,6,22,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,1,0,3,0,1,4,2,0,0,3,3,1,3,0,1,0,3,1,0,2,1,1,3,0,0,0,0,3,0,1,3,2,0
497,0,0,1,0,3,1,3,3,39,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,1,1,2,1,3,3,5,0,0,0,2,0,2,2,0,2,1,2,1,3,3,1,2,3,0,3,0,3,0,1,3,3,0
498,0,1,2,2,2,3,4,4,19,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,7,0,0,2,1,4,5,0,7,0,0,0,3,1,2,1,2,0,2,3,1,0,2,3,0,1,3,0,3,1,0,1,0,0,1
499,0,1,0,1,0,0,2,6,11,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,1,0,3,0,1,4,2,0,0,2,1,0,0,0,1,3,2,2,2,2,0,0,2,0,0,0,1,3,3,2,2,0,3
500,0,0,1,3,4,2,1,5,9,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,1,1,0,1,3,3,3,0,0,2,3,1,0,3,2,0,0,2,1,1,1,2,2,2,0,1,0,2,3,1,0,1,3
501,0,0,0,3,4,4,5,0,4,0,0,0,0,0,0,0,0,0,1,2,0,4,0,1,2,0,1,1,0,3,5,5,1,0,0,0,0,3,3,0,1,1,2,1,3,0,2,0,2,3,1,3,2,2,3,3,0,1,0
502,0,1,2,2,1,5,0,4,29,0,0,0,0,0,0,0,0,0,1,1,2,2,0,5,7,0,0,2,1,4,5,0,7,0,0,3,1,3,1,0,2,2,3,1,0,2,0,0,2,1,0,2,0,3,1,0,1,1,1
503,0,0,0,3,4,2,1,5,26,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,1,1,0,3,4,5,3,0,0,3,1,0,0,2,3,3,0,0,3,0,0,3,3,3,1,2,2,2,2,1,0,2,1
504,0,1,2,2,2,3,4,7,38,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,0,2,1,4,0,2,0,0,0,3,1,0,2,2,1,0,3,1,2,1,1,0,0,2,2,0,0,2,2,1,2,3,1
505,0,1,0,1,0,0,2,6,22,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,1,0,3,0,1,4,2,0,0,1,3,3,3,3,3,0,1,0,0,2,0,0,2,2,0,0,3,2,3,0,0,2,3
506,0,1,2,2,2,3,0,4,-1,0,0,0,0,0,0,0,0,0,1,1,2,2,3,5,7,0,0,2,1,4,5,0,7,0,0,0,3,3,1,1,1,1,3,2,0,2,2,3,2,0,3,2,1,2,3,3,0,3,0
507,0,0,1,0,1,5,6,1,101,0,0,0,0,0,0,0,0,0,0,0,3,3,1,2,4,0,0,1,2,2,2,1,6,0,0,2,0,1,0,0,0,3,1,3,0,0,0,3,1,2,2,1,3,2,0,2,3,0,2
508,0,0,1,0,3,1,3,3,24,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,1,1,2,1,3,3,5,0,0,3,0,0,1,3,0,1,3,3,3,3,2,3,0,1,1,0,3,0,3,2,0,1,1
509,0,0,0,3,4,2,1,5,20,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,1,1,0,3,4,5,3,0,0,2,2,0,2,3,1,0,1,3,2,3,2,3,3,3,3,2,2,1,2,1,1,1,0
510,0,1,0,1,0,4,5,0,33,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,2,0,1,0,3,0,5,0,1,0,0,3,2,0,0,3,2,3,2,2,3,2,0,3,2,3,1,0,1,3,0,1,0,0,1
511,0,0,1,0,3,1,6,2,81,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,1,0,0,1,2,2,2,6,4,0,0,0,2,3,0,3,1,3,3,1,2,1,3,1,2,1,1,1,2,0,1,1,3,2,3
512,0,1,2,2,1,5,0,4,29,0,0,0,0,0,0,0,0,0,1,1,2,2,1,5,7,0,0,2,1,4,5,0,6,0,0,2,1,1,2,2,1,0,1,2,0,0,3,1,0,3,1,1,2,0,0,2,3,3,0
513,0,1,2,2,2,3,4,7,-1,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,0,2,1,4,0,2,0,0,0,1,0,1,3,3,3,2,2,1,0,0,3,1,2,3,3,3,0,1,0,1,1,0,1
514,0,1,2,2,1,5,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,2,4,0,0,2,1,2,2,1,6,0,0,2,2,0,1,1,3,3,1,2,3,0,1,1,1,1,0,2,2,1,2,1,2,0,3
515,0,1,0,1,0,0,2,6,100,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,1,0,3,0,1,4,2,0,0,3,3,1,3,1,0,2,1,2,1,0,1,0,2,2,3,0,1,2,0,3,3,0,0
516,0,0,0,1,0,4,5,0,49,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,2,0,1,0,0,3,5,5,1,0,0,3,2,3,1,0,2,3,0,1,2,2,3,3,2,1,2,2,3,1,0,0,1,0,1
517,0,0,1,0,3,1,3,3,45,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,1,2,2,2,1,6,0,0,2,3,2,0,0,0,3,1,0,1,2,0,3,3,1,0,0,0,1,0,3,3,2,0
518,0,0,1,0,1,5,0,1,101,0,0,0,0,0,0,0,0,0,0,0,3,2,1,2,4,0,0,2,2,2,2,1,6,0,0,3,3,3,0,2,3,2,3,2,2,2,0,3,3,1,1,1,1,0,2,0,2,3,0
519,0,0,0,3,4,2,1,5,20,0,0,0,0,0,0,0,0,0,0,2,0,4,2,4,0,0,1,1,0,3,4,5,3,0,0,3,2,1,3,3,3,0,0,1,2,3,2,1,1,2,0,1,2,2,0,1,2,3,2
520,0,1,2,2,2,3,4,4,2,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,7,0,0,2,1,4,0,0,7,0,0,2,2,3,2,0,1,3,1,1,2,3,3,0,2,3,0,0,3,1,2,2,0,3,1
521,0,1,0,1,0,0,2,6,11,0,0,0,0,0,0,0,0,0,1,2,1,0,4,6,5,0,1,0,3,0,1,4,2,0,0,2,2,3,0,3,2,2,3,0,1,1,3,1,3,0,1,3,1,0,0,0,2,1,1
522,0,0,1,0,3,1,3,3,7,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,1,1,2,1,3,3,5,0,0,3,0,0,0,1,1,1,2,1,3,0,0,3,1,1,0,2,1,2,3,0,3,2,0
523,0,1,2,2,2,3,4,7,2,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,6,0,0,2,1,4,0,0,7,0,0,3,0,0,2,1,2,0,1,2,0,0,1,1,1,3,3,2,3,2,0,2,0,1,1
524,0,1,2,2,2,3,4,4,2,0,0,0,0,0,0,0,0,0,1,1,2,1,3,5,7,0,0,2,1,4,0,0,7,0,0,3,0,1,1,3,2,0,3,2,2,2,0,3,1,3,2,0,0,3,1,2,2,1,0
525,0,1,2,2,2,3,4,7,88,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,6,0,0,2,1,4,0,0,7,0,0,1,3,3,3,1,2,1,0,1,3,1,2,1,1,2,3,1,2,1,1,0,3,1,3
526,0,0,1,0,3,1,3,3,39,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,1,1,2,1,3,3,5,0,0,2,1,0,2,1,2,0,0,3,1,3,3,1,1,1,2,2,3,1,2,0,0,2,2
